symbol,timeframe,bar_time,session_id,session_timezone,opening_range_window_minutes,opening_range_high,opening_range_low,opening_range_mid,opening_range_width,opening_range_width_pct_open,session_open_price,opening_range_defined,first_break_direction,first_break_mode,width_error_day
XAUUSD,M5,2026-04-15T14:00:00Z,new_york,America/New_York,30,4805.29000,4793.08000,4799.18500,12.21000,0.2546,4795.16000,1,up,close,0
XAUUSD,M5,2026-04-16T14:00:00Z,new_york,America/New_York,30,4817.32000,4805.21000,4811.26500,12.11000,0.2519,4807.13000,1,up,close,0
XAUUSD,M5,2026-04-17T14:00:00Z,new_york,America/New_York,30,4789.86000,4782.32000,4786.09000,7.54000,0.1574,4789.52000,1,up,close,0
XAUUSD,M5,2026-04-19T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-20T14:00:00Z,new_york,America/New_York,30,4800.08000,4794.56000,4797.32000,5.52000,0.1150,4798.27000,1,down,close,0
XAUUSD,M5,2026-04-21T14:00:00Z,new_york,America/New_York,30,4790.46000,4782.76000,4786.61000,7.70000,0.1610,4783.02000,1,down,close,0
XAUUSD,M5,2026-04-22T14:00:00Z,new_york,America/New_York,30,4760.27000,4753.80000,4757.03500,6.47000,0.1361,4754.81000,1,up,wick,0
XAUUSD,M5,2026-04-23T14:00:00Z,new_york,America/New_York,30,4697.28000,4684.33000,4690.80500,12.95000,0.2763,4686.68000,1,up,close,0
XAUUSD,M5,2026-04-24T14:00:00Z,new_york,America/New_York,30,4682.47000,4674.72000,4678.59500,7.75000,0.1655,4682.33000,1,up,close,0
XAUUSD,M5,2026-04-26T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-27T14:00:00Z,new_york,America/New_York,30,4710.99000,4704.73000,4707.86000,6.26000,0.1330,4705.18000,1,down,close,0
XAUUSD,M5,2026-04-28T14:00:00Z,new_york,America/New_York,30,4615.87000,4603.22000,4609.54500,12.65000,0.2743,4611.54000,1,down,wick,0
XAUUSD,M5,2026-04-29T14:00:00Z,new_york,America/New_York,30,4576.64000,4563.99000,4570.31500,12.65000,0.2767,4571.88000,1,down,wick,0
XAUUSD,M5,2026-04-30T14:00:00Z,new_york,America/New_York,30,4646.86000,4633.88000,4640.37000,12.98000,0.2795,4643.68000,1,down,wick,0
XAUUSD,M5,2026-05-01T14:00:00Z,new_york,America/New_York,30,4576.08000,4566.14000,4571.11000,9.94000,0.2174,4572.16000,1,down,wick,0
XAUUSD,M5,2026-05-03T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-04T14:00:00Z,new_york,America/New_York,30,4566.97000,4543.07000,4555.02000,23.90000,0.5259,4544.97000,1,up,wick,0
XAUUSD,M5,2026-05-05T14:00:00Z,new_york,America/New_York,30,4554.12000,4540.30000,4547.21000,13.82000,0.3039,4547.98000,1,down,wick,0
XAUUSD,M5,2026-05-06T14:00:00Z,new_york,America/New_York,30,4723.06000,4704.48000,4713.77000,18.58000,0.3949,4704.49000,1,down,wick,0
XAUUSD,M5,2026-05-07T14:00:00Z,new_york,America/New_York,30,4739.97000,4728.08000,4734.02500,11.89000,0.2512,4732.56000,1,down,wick,0
XAUUSD,M5,2026-05-08T14:00:00Z,new_york,America/New_York,30,4727.84000,4715.30000,4721.57000,12.54000,0.2656,4720.53000,1,down,wick,0
XAUUSD,M5,2026-05-10T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-11T14:00:00Z,new_york,America/New_York,30,4667.54000,4660.36000,4663.95000,7.18000,0.1540,4663.43000,1,up,close,0
XAUUSD,M5,2026-05-12T14:00:00Z,new_york,America/New_York,30,4700.31000,4685.22000,4692.76500,15.09000,0.3210,4700.22000,1,up,wick,0
XAUUSD,M5,2026-05-13T14:00:00Z,new_york,America/New_York,30,4699.98000,4693.81000,4696.89500,6.17000,0.1313,4699.70000,1,down,close,0
XAUUSD,M5,2026-05-14T14:00:00Z,new_york,America/New_York,30,4698.11000,4691.30000,4694.70500,6.81000,0.1450,4697.64000,1,up,wick,0
XAUUSD,M5,2026-05-15T14:00:00Z,new_york,America/New_York,30,4572.60000,4549.56000,4561.08000,23.04000,0.5062,4551.83000,1,down,wick,0
XAUUSD,M5,2026-05-17T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-18T14:00:00Z,new_york,America/New_York,30,4547.69000,4532.20000,4539.94500,15.49000,0.3412,4539.66000,1,down,wick,0
XAUUSD,M5,2026-05-19T14:00:00Z,new_york,America/New_York,30,4544.70000,4525.43000,4535.06500,19.27000,0.4245,4539.92000,1,up,wick,0
XAUUSD,M5,2026-05-20T14:00:00Z,new_york,America/New_York,30,4497.07000,4488.64000,4492.85500,8.43000,0.1878,4489.02000,1,up,close,0
XAUUSD,M5,2026-05-21T14:00:00Z,new_york,America/New_York,30,4518.50000,4504.96000,4511.73000,13.54000,0.2997,4518.13000,1,up,wick,0
XAUUSD,M5,2026-05-22T14:00:00Z,new_york,America/New_York,30,4525.56000,4510.18000,4517.87000,15.38000,0.3399,4524.84000,1,up,close,0
XAUUSD,M5,2026-05-24T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-25T14:00:00Z,new_york,America/New_York,30,4573.29000,4568.46000,4570.87500,4.83000,0.1057,4570.92000,1,down,wick,0
XAUUSD,M5,2026-05-26T14:00:00Z,new_york,America/New_York,30,4540.64000,4531.47000,4536.05500,9.17000,0.2023,4533.46000,1,down,close,0
XAUUSD,M5,2026-05-27T14:00:00Z,new_york,America/New_York,30,4477.36000,4442.72000,4460.04000,34.64000,0.7737,4477.08000,1,down,wick,0
XAUUSD,M5,2026-05-28T14:00:00Z,new_york,America/New_York,30,4402.53000,4375.25000,4388.89000,27.28000,0.6198,4401.32000,1,up,wick,0
XAUUSD,M5,2026-05-29T14:00:00Z,new_york,America/New_York,30,4543.32000,4530.44000,4536.88000,12.88000,0.2843,4530.55000,1,down,wick,0
XAUUSD,M5,2026-05-31T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-06-01T14:00:00Z,new_york,America/New_York,30,4510.96000,4500.55000,4505.75500,10.41000,0.2313,4500.96000,1,down,close,0
XAUUSD,M5,2026-06-02T14:00:00Z,new_york,America/New_York,30,4534.00000,4525.48000,4529.74000,8.52000,0.1881,4528.45000,1,up,wick,0
XAUUSD,M5,2026-06-03T14:00:00Z,new_york,America/New_York,30,4463.21000,4453.31000,4458.26000,9.90000,0.2220,4459.88000,1,up,close,0
XAUUSD,M5,2026-06-04T14:00:00Z,new_york,America/New_York,30,4473.85000,4466.48000,4470.16500,7.37000,0.1650,4467.60000,1,up,wick,0
XAUUSD,M5,2026-06-05T14:00:00Z,new_york,America/New_York,30,4467.99000,4461.97000,4464.98000,6.02000,0.1348,4466.11000,1,down,close,0
XAUUSD,M5,2026-06-07T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-06-08T14:00:00Z,new_york,America/New_York,30,4305.84000,4292.29000,4299.06500,13.55000,0.3156,4293.88000,1,up,close,0
XAUUSD,M5,2026-06-09T14:00:00Z,new_york,America/New_York,30,4340.86000,4329.75000,4335.30500,11.11000,0.2564,4333.89000,1,up,wick,0
XAUUSD,M5,2026-06-10T14:00:00Z,new_york,America/New_York,30,4178.60000,4164.00000,4171.30000,14.60000,0.3505,4165.01000,1,down,close,0
XAUUSD,M5,2026-06-11T14:00:00Z,new_york,America/New_York,30,4093.02000,4086.59000,4089.80500,6.43000,0.1573,4087.69000,1,up,wick,0
