file_name	ext	size_bytes	current_path	bucket_l1	bucket_l2	duplicate_candidate	info_density_guess	next_action
华泰多因子系列6：单因子测试之波动率类因子.pdf	.pdf	3709553	D:\Stock\cut_file\S\03_券商研报\04_多因子\华泰多因子系列6：单因子测试之波动率类因子.pdf	03_券商研报	04_多因子	n	high	compare_first
华泰多因子系列7：单因子测试之资金流向因子.pdf	.pdf	2341163	D:\Stock\cut_file\S\03_券商研报\04_多因子\华泰多因子系列7：单因子测试之资金流向因子.pdf	03_券商研报	04_多因子	n	high	compare_first
华泰多因子系列8：单因子测试之财务质量因子.pdf	.pdf	4181414	D:\Stock\cut_file\S\03_券商研报\04_多因子\华泰多因子系列8：单因子测试之财务质量因子.pdf	03_券商研报	04_多因子	n	high	compare_first
华泰多因子系列9：单因子测试之一致预期因子.pdf	.pdf	5862844	D:\Stock\cut_file\S\03_券商研报\04_多因子\华泰多因子系列9：单因子测试之一致预期因子.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛因子择时：的三个标尺，因子动量、因子离散度与因子拥挤度.pdf	.pdf	2733830	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛因子择时：的三个标尺，因子动量、因子离散度与因子拥挤度.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛因子择时：风险溢价时钟视角下的攻守因子配置.pdf	.pdf	2042545	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛因子择时：风险溢价时钟视角下的攻守因子配置.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列10：行业内选股初探.pdf	.pdf	1473060	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列10：行业内选股初探.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列11：主题的风险与收益.pdf	.pdf	1107348	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列11：主题的风险与收益.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列12：无形资产估值因子.pdf	.pdf	2161656	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列12：无形资产估值因子.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列13：基金重仓股研究.pdf	.pdf	1841348	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列13：基金重仓股研究.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列14：刻画财报信息质量.pdf	.pdf	2606056	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列14：刻画财报信息质量.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列15：分析师盈利修正后的股价漂移.pdf	.pdf	1728064	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列15：分析师盈利修正后的股价漂移.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列16：基本面因子的收益分解.pdf	.pdf	1111434	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列16：基本面因子的收益分解.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列17：基于个股信息透明度和久期的分域研究.pdf	.pdf	2504510	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列17：基于个股信息透明度和久期的分域研究.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列1：多因子选股体系的思考.pdf	.pdf	2741287	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列1：多因子选股体系的思考.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列2：Alpha因子高维度与非线性问题_基于Lasso的收益预测模型.pdf	.pdf	1506681	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列2：Alpha因子高维度与非线性问题_基于Lasso的收益预测模型.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列3：因子空头问题及其“顶端”优化.pdf	.pdf	2118170	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列3：因子空头问题及其“顶端”优化.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列4：对价值因子的思考和改进.pdf	.pdf	2216913	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列4：对价值因子的思考和改进.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列5：使用预测数据改进财报月基本面因子.pdf	.pdf	2295374	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列5：使用预测数据改进财报月基本面因子.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列6：寻找财务数据中的.pdf	.pdf	1785911	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列6：寻找财务数据中的.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列7：对成长的分解及多维度寻找成长因子.pdf	.pdf	2240192	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列7：对成长的分解及多维度寻找成长因子.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列8：日间量价模型研究.pdf	.pdf	1435151	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列8：日间量价模型研究.pdf	03_券商研报	04_多因子	n	high	compare_first
国盛多因子系列9：海外市场市值和价值因子演化研究.pdf	.pdf	2384203	D:\Stock\cut_file\S\03_券商研报\04_多因子\国盛多因子系列9：海外市场市值和价值因子演化研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列1 ：风格因子驱动下的行业选择_超配金融地产.pdf	.pdf	254248	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列1 ：风格因子驱动下的行业选择_超配金融地产.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列10：转融通双刃剑“惑”_基于多因子选股的量化对冲方案分析.pdf	.pdf	2262108	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列10：转融通双刃剑“惑”_基于多因子选股的量化对冲方案分析.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列11：考虑换手率限制的多因子Alpha模型.pdf	.pdf	2559336	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列11：考虑换手率限制的多因子Alpha模型.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列12：从ICIR角度探讨风格因子的均值回复性.pdf	.pdf	2103462	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列12：从ICIR角度探讨风格因子的均值回复性.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列13：考虑非线性特征的多因子Alpha策略 .pdf	.pdf	1812526	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列13：考虑非线性特征的多因子Alpha策略 .pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列14：基于情景分析的多因子Alpha策略.pdf	.pdf	1807361	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列14：基于情景分析的多因子Alpha策略.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列15：宏观事件驱动下的风格轮动.pdf	.pdf	2583535	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列15：宏观事件驱动下的风格轮动.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列16：基于情景切换的技术选股策略.pdf	.pdf	1786108	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列16：基于情景切换的技术选股策略.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列17：行业事件驱动下的风格轮动.pdf	.pdf	3131851	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列17：行业事件驱动下的风格轮动.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列18：基于风格特征归因的动态因子策略.pdf	.pdf	1902514	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列18：基于风格特征归因的动态因子策略.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列19：笑看北雁南飞南雁北归.pdf	.pdf	2376619	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列19：笑看北雁南飞南雁北归.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列20：基于风格回复的多因子动态调仓策略.pdf	.pdf	4667943	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列20：基于风格回复的多因子动态调仓策略.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列21：alpha因子何处寻 掘金海量技术指标.pdf	.pdf	1393316	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列21：alpha因子何处寻 掘金海量技术指标.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列22：一致预期指标构建及其在因子选股中的应用.pdf	.pdf	2253236	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列22：一致预期指标构建及其在因子选股中的应用.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列23：Alpha对冲中的期现交易时差影响分析.pdf	.pdf	2303670	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列23：Alpha对冲中的期现交易时差影响分析.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列24：财报因子使用方法新探.pdf	.pdf	1834786	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列24：财报因子使用方法新探.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列25：反转因子再优化，更精准把握拐点.pdf	.pdf	2318917	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列25：反转因子再优化，更精准把握拐点.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列26：牛股归因下的风格动量策略.pdf	.pdf	1755781	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列26：牛股归因下的风格动量策略.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列28：基于因子及事件的智能替换策略.pdf	.pdf	1448835	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列28：基于因子及事件的智能替换策略.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列2：风格因子驱动下的行业内量化选股研究.pdf	.pdf	558066	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列2：风格因子驱动下的行业内量化选股研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列30：个股配对思想在因子策略中的应用.pdf	.pdf	2060774	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列30：个股配对思想在因子策略中的应用.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列34：基于多期限的选股策略研究.pdf	.pdf	1296458	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列34：基于多期限的选股策略研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列35：宏观视角下的风格轮动探讨.pdf	.pdf	1602382	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列35：宏观视角下的风格轮动探讨.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列37：探寻资金流背后的风格轮动规律.pdf	.pdf	1839741	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列37：探寻资金流背后的风格轮动规律.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列38：从个股分化看风格轮动.pdf	.pdf	1974882	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列38：从个股分化看风格轮动.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列39：分析师一致预期下.pdf	.pdf	1874372	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列39：分析师一致预期下.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列3：估值与动量结合的选股模型.pdf	.pdf	388671	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列3：估值与动量结合的选股模型.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列40：科技板块量化选股策略研究.pdf	.pdf	1990365	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列40：科技板块量化选股策略研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列42：海量技术指标掘金Alpha因子.pdf	.pdf	11257578	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列42：海量技术指标掘金Alpha因子.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列43：基于地理关联度因子研究.pdf	.pdf	1908059	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列43：基于地理关联度因子研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列44：再谈地理关联度因子研究.pdf	.pdf	1407513	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列44：再谈地理关联度因子研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列45：基于SemiBeta的因子研究.pdf	.pdf	1153450	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列45：基于SemiBeta的因子研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列46：股价跳跃因子研究.pdf	.pdf	7602661	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列46：股价跳跃因子研究.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列49：基于基金属性的因子选股策略研究分析报.pdf	.pdf	14145371	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列49：基于基金属性的因子选股策略研究分析报.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列6：从宏观角度观察Alpha因子趋势.pdf	.pdf	1232778	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列6：从宏观角度观察Alpha因子趋势.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列7：大浪淘金Alpha因子何处寻.pdf	.pdf	1747713	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列7：大浪淘金Alpha因子何处寻.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列8：观宏观经济周期,察风格因子轮动.pdf	.pdf	2376507	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列8：观宏观经济周期,察风格因子轮动.pdf	03_券商研报	04_多因子	n	high	compare_first
广发多因子系列9：追踪行业特点捕获行业ALPHA驱动力.pdf	.pdf	3169804	D:\Stock\cut_file\S\03_券商研报\04_多因子\广发多因子系列9：追踪行业特点捕获行业ALPHA驱动力.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告10：如何对Beta因子进行稳健估计？.pdf	.pdf	1119200	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告10：如何对Beta因子进行稳健估计？.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告11：在下跌中寻找惊喜，业绩超预期与反转因子的融合.pdf	.pdf	1255391	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告11：在下跌中寻找惊喜，业绩超预期与反转因子的融合.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告12：从质量到质量增长，挖掘公司基本面改善带来的Alpha.pdf	.pdf	1975162	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告12：从质量到质量增长，挖掘公司基本面改善带来的Alpha.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告13：从事件驱动角度看分析师评级上调带来的Alpha.pdf	.pdf	1763688	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告13：从事件驱动角度看分析师评级上调带来的Alpha.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告14：将事件驱动融入因子选股.pdf	.pdf	1180952	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告14：将事件驱动融入因子选股.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告1：Barra模型初探，A股市场风格解析.pdf	.pdf	1931934	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告1：Barra模型初探，A股市场风格解析.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告2：Barra模型进阶，多因子模型风险预测.pdf	.pdf	2097995	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告2：Barra模型进阶，多因子模型风险预测.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告3：Barra模型深化，纯因子组合构建.pdf	.pdf	1767046	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告3：Barra模型深化，纯因子组合构建.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告4：基于持仓的基金业绩归因，始于Brinson，归于Barra.pdf	.pdf	2772531	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告4：基于持仓的基金业绩归因，始于Brinson，归于Barra.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告5：源于动量，超越动量，特质动量因子全解析.pdf	.pdf	2368370	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告5：源于动量，超越动量，特质动量因子全解析.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告6：Alpha 因子重构 - 引入协方差矩阵的因子有效性检验.pdf	.pdf	1029734	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告6：Alpha 因子重构 - 引入协方差矩阵的因子有效性检验.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告7：借因子组合之力，优化Alpha因子合成.pdf	.pdf	1334318	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告7：借因子组合之力，优化Alpha因子合成.pdf	03_券商研报	04_多因子	n	high	compare_first
星火多因子专题报告8：组合风险控制，协方差矩阵估计方法介绍及比较.pdf	.pdf	1447189	D:\Stock\cut_file\S\03_券商研报\04_多因子\星火多因子专题报告8：组合风险控制，协方差矩阵估计方法介绍及比较.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究12：“量”与“价”的结合.pdf	.pdf	1035755	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究12：“量”与“价”的结合.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究13：因子大讲坛.pdf	.pdf	1424260	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究13：因子大讲坛.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究14：交易行为的波动和股票预期收益.pdf	.pdf	801096	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究14：交易行为的波动和股票预期收益.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究15：“博彩型”股票的预期收益.pdf	.pdf	891208	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究15：“博彩型”股票的预期收益.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究16：选股因子空头收益的转化.pdf	.pdf	1069237	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究16：选股因子空头收益的转化.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究17：选股因子的正交.pdf	.pdf	1042361	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究17：选股因子的正交.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究18：价格形态选股因子.pdf	.pdf	1085311	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究18：价格形态选股因子.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究1：弱者终有逆袭日,强势几无持续时：A股市场的动量反转效应研究.pdf	.pdf	542677	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究1：弱者终有逆袭日,强势几无持续时：A股市场的动量反转效应研究.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究20：基于条件期 望的因子择时框架.pdf	.pdf	986951	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究20：基于条件期 望的因子择时框架.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究21：分析师一致预期相关因子.pdf	.pdf	1757184	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究21：分析师一致预期相关因子.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究22：分析师覆盖度与股票预期收益.pdf	.pdf	6369864	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究22：分析师覆盖度与股票预期收益.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究23：历史财务信息对股票收益的预测能力.pdf	.pdf	1097201	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究23：历史财务信息对股票收益的预测能力.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究24：拟合优度_波动率调整因子溢价.pdf	.pdf	1112772	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究24：拟合优度_波动率调整因子溢价.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究26：因子加权、正交和择时的若干性质.pdf	.pdf	893340	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究26：因子加权、正交和择时的若干性质.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究27：分位数回归在多因子选股中的应用.pdf	.pdf	1446773	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究27：分位数回归在多因子选股中的应用.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究28：一致预期质量分析.pdf	.pdf	981758	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究28：一致预期质量分析.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究29：底层因子降维方法对比.pdf	.pdf	8237359	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究29：底层因子降维方法对比.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究2：因子模型的尾部相关性研究.pdf	.pdf	1371199	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究2：因子模型的尾部相关性研究.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究30：因子择时模型改进与择时指标库构建.pdf	.pdf	20581751	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究30：因子择时模型改进与择时指标库构建.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究32：因子择时在风控模型中的应用.pdf	.pdf	1150503	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究32：因子择时在风控模型中的应用.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究33：预期调整类因子的收益特征.pdf	.pdf	9174773	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究33：预期调整类因子的收益特征.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究34：宏观经济数据可以用来选股吗.pdf	.pdf	1291131	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究34：宏观经济数据可以用来选股吗.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究35：宏观经济的不确定性在A股中的定价.pdf	.pdf	1161896	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究35：宏观经济的不确定性在A股中的定价.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究36：哪些宏观经济指标存在选股效应.pdf	.pdf	1023620	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究36：哪些宏观经济指标存在选股效应.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究37：A股是否存在异质动量效应.pdf	.pdf	1188605	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究37：A股是否存在异质动量效应.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究39：如何计算盈利指标的趋势.pdf	.pdf	1296238	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究39：如何计算盈利指标的趋势.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究3：从Spearman相关系数出发研究因子有效性，Kalman+Filter模型在因子选择中的应用.pdf	.pdf	497620	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究3：从Spearman相关系数出发研究因子有效性，Kalman+Filter模型在因子选择中的应用.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究40：预期因子的底层数据处理.pdf	.pdf	937530	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究40：预期因子的底层数据处理.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究41：医药行业因子选股研究.pdf	.pdf	1517315	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究41：医药行业因子选股研究.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究42：因子失效预警_因子拥挤.pdf	.pdf	1659017	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究42：因子失效预警_因子拥挤.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究43：因子拥挤度的改进.pdf	.pdf	1680560	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究43：因子拥挤度的改进.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究44：因子拥挤度的扩展.pdf	.pdf	1322414	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究44：因子拥挤度的扩展.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究45：质量因子.pdf	.pdf	1163901	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究45：质量因子.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究47：捕捉投资者的交易意愿.pdf	.pdf	1873470	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究47：捕捉投资者的交易意愿.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究48：探索A股的五因子模型.pdf	.pdf	1197236	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究48：探索A股的五因子模型.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究49：当下跌遇到托底.pdf	.pdf	1319481	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究49：当下跌遇到托底.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究4：多因子选股模型的有效与失效.pdf	.pdf	645413	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究4：多因子选股模型的有效与失效.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究51：消费板块的因子组合.pdf	.pdf	1352195	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究51：消费板块的因子组合.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究52：基于决策树的因子择时模型.pdf	.pdf	1220877	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究52：基于决策树的因子择时模型.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究53：上市公司股价关系网因子.pdf	.pdf	1621103	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究53：上市公司股价关系网因子.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究54：资产增长稳定性与资本结构变化.pdf	.pdf	1029874	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究54：资产增长稳定性与资本结构变化.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究56：买卖单数据中的Alpha.pdf	.pdf	1268249	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究56：买卖单数据中的Alpha.pdf	03_券商研报	04_多因子	n	high	compare_first
海通选股因子系列研究57：基于主动买入行为的选股因子.pdf	.pdf	1976130	D:\Stock\cut_file\S\03_券商研报\04_多因子\海通选股因子系列研究57：基于主动买入行为的选股因子.pdf	03_券商研报	04_多因子	n	high	compare_first
